acco_gref_mg_qu_mf_sol2_12, 5.774739229024943, 4.387641906738281, sustained
acco_gref_mg_qu_mf_sol3_12, 6.366281179138322, 5.603061199188232, sustained
acco_gref_mg_qu_mf_sol4_12, 6.321791383219955, 4.958072662353516, sustained
acco_gref_mg_qu_mf_sol5_1, 5.436122448979591, 4.873854637145996, sustained
acco_gref_mg_se_mf_sol0_12, 6.472698412698413, 5.011768817901611, sustained
acco_gref_mg_se_mf_sol1_12, 6.690816326530612, 5.428662300109863, sustained
acco_gref_mg_se_mf_sol2_12, 5.6473242630385485, 4.802018165588379, sustained
acco_gref_mg_se_mf_sol3_12, 7.517074829931973, 5.976304054260254, sustained
acco_gref_mg_se_mf_sol4_12, 5.742018140589569, 4.23231315612793, sustained
bsn_gref_mf_sol1_12, 7.06891156462585, 6.312222003936768, sustained
bsn_gref_mf_sol2_12, 7.143287981859411, 6.448185920715332, sustained
bsn_gref_mf_sol3_12, 6.280816326530612, 6.129138469696045, sustained
cb_d_gref_mf_sol1_12, 7.580498866213152, 5.144126892089844, sustained
cb_d_gref_mf_sol2_12, 7.3671655328798185, 4.703968048095703, sustained
cb_g_gref_mf_sol1_12, 13.139410430839002, 4.427346706390381, not sustained
cb_g_gref_mf_sol2_12, 4.979365079365079, 4.357573509216309, sustained
cb_g_gref_mf_sol3_12, 4.9793424036281175, 4.137165546417236, sustained
clsb_gref_mf_sol2_12, 7.961473922902495, 7.379614353179932, sustained
clsb_gref_mf_sol3_12, 7.216009070294785, 7.018526077270508, sustained
clsb_gref_mf_sol4_12, 8.341451247165534, 6.856621265411377, sustained
clsb_gref_mf_sol5_12, 8.190793650793651, 6.759455680847168, sustained
fltu_gref_mf_sol3_12, 7.996598639455782, 7.6737189292907715, sustained
fltu_gref_mf_sol4_12, 7.978231292517007, 7.597165584564209, sustained
fltu_gref_mf_sol5_12, 8.38469387755102, 7.634331226348877, sustained
gui_gref_a_mf_sol2_12, 5.254149659863946, 1.7018593549728394, not sustained
gui_gref_b_mf_sol3_12, 5.0161224489795915, 1.7839909791946411, not sustained
gui_gref_d_mf_sol2_12, 6.438843537414966, 1.8504761457443237, not sustained
gui_gref_d_mf_sol3_12, 4.005668934240362, 1.6975964307785034, not sustained
gui_gref_el_mf_sol1_12, 5.014512471655329, 1.9583446979522705, not sustained
gui_gref_el_mf_sol2_12, 5.002562358276644, 1.6292062997817993, not sustained
gui_gref_e_mf_sol3_12, 4.995011337868481, 1.6968934535980225, not sustained
gui_gref_e_mf_sol4_12, 3.5616780045351475, 1.6543763875961304, not sustained
gui_gref_g_mf_sol2_12, 4.99297052154195, 1.9968934059143066, not sustained
gui_gref_g_mf_sol3_12, 5.018412698412698, 1.7616779804229736, not sustained
harp_gref_mf_sol0_12, 17.70984126984127, 2.2377777099609375, not sustained
harp_gref_mf_sol1_12, 17.60705215419501, 2.5442631244659424, not sustained
harp_gref_mf_sol2_12, 12.796167800453516, 1.841927409172058, not sustained
harp_gref_mf_sol3_12, 7.515804988662132, 2.207573652267456, not sustained
harp_gref_mf_sol4_12, 7.51437641723356, 1.57315194606781, not sustained
harp_gref_mf_sol5_12, 3.9968934240362812, 1.54464852809906, not sustained
harp_gref_mf_sol6_12, 3.5431972789115647, 1.493945598602295, not sustained
others_101137__cgeffex__Organ_play-ball-old1, 2.3594104308390023, 2.2235147953033447, sustained
others_101137__cgeffex__Organ_play-ball, 1.3426303854875283, 1.277301549911499, sustained
others_158628__Hammond-tonewheel-organ, 1.4231519274376416, 1.2943763732910156, sustained
others_168578_wah-clavinet-funky, 0.3139002267573696, 0.28999999165534973, sustained
others_196006__corsica-s__fender, 0.84271875, 0.8249433040618896, sustained
others_208055__ueffects__deep-noise, 0.998344671201814, 0.9801813960075378, sustained
others_25483__raggaman__rhodes-loop-01-116, 0.22031746031746033, 0.20047618448734283, sustained
per_102802__mhc__acoustic-tom6, 1.1703174603174604, 1.1573243141174316, sustained
per_117005__cbeeching__soft-cymbal, 6.599206349206349, 1.628866195678711, not sustained
per_132585__rob10__kick-drum-e, 0.4129251700680272, 0.4066893458366394, sustained
per_139501__robertmcdonald__big-hit-1, 0.9970748299319728, 0.9795238375663757, sustained
per_173838__rocknessmonster89__tom-high, 1.556780045351474, 1.5392743349075317, sustained
per_183109__dwsd__prc-phat909roomtom, 0.3621768707482993, 0.3496145009994507, sustained
per_212208__alexthegr81__tapesnare-15, 0.3435625, 0.3321315050125122, sustained
per_34828__zin__hi-snare-1, 1.4276643990929705, 1.4215645790100098, sustained
per_39663__markgia__cymbal-swish-long, 11.669342403628118, 2.9527437686920166, not sustained
per_41439__sandyrb__srbm-tom-003, 1.4109297052154195, 1.4076417684555054, sustained
per_56436__surfjira__kick-feltbeater-medium, 0.11183673469387755, 0.10337868332862854, sustained
per_56454__surfjira__snare-rimshot-hard3, 0.27975056689342404, 0.27659863233566284, sustained
per_56461__surfjira__tom1-medium, 0.8946485260770976, 0.8858050107955933, sustained
per_56471__surfjira__tom2-medium, 2.1687528344671203, 1.7231972217559814, sustained
per_86334__zgump__tom-0104, 0.624671201814059, 0.6079818606376648, sustained
per_snare, 0.3123582766439909, 0.3064625859260559, sustained
sax_gref_mf_sol2_12, 9.712448979591837, 8.340770721435547, sustained
sax_gref_mf_sol3_12, 9.696666666666667, 8.335556030273438, sustained
sax_gref_mf_sol4_12, 10.524920634920635, 9.440340042114258, sustained
tbtb_gref_mf_sol1_12, 6.626349206349206, 5.947845935821533, sustained
tbtb_gref_mf_sol2_12, 7.1124716553287985, 6.316190242767334, sustained
tbtb_gref_mf_sol3_12, 7.136009070294785, 6.255260944366455, sustained
trpu_gref_mf_sol2_12, 7.818956916099773, 7.16145133972168, sustained
trpu_gref_mf_sol3_12, 7.254580498866213, 6.171065807342529, sustained
trpu_gref_mf_sol4_12, 7.7621315192743765, 6.683084011077881, sustained
tubb_gref_mf_sol0_12, 3.814761904761905, 3.682539701461792, sustained
tubb_gref_mf_sol1_12, 4.206689342403628, 4.033650875091553, sustained
vcl_gref_a_mf_sol3_12, 8.445487528344671, 7.71113395690918, sustained
vcl_gref_a_mf_sol4_12, 7.424625850340136, 7.176576137542725, sustained
vcl_gref_c_mf_sol1_12, 7.639251700680272, 6.552312850952148, sustained
vcl_gref_c_mf_sol2_12, 8.53829931972789, 7.174807071685791, sustained
vcl_gref_d_mf_sol2_12, 7.517437641723356, 6.957868576049805, sustained
vcl_gref_d_mf_sol3_12, 6.877936507936508, 5.254603385925293, sustained
vcl_gref_g_mf_sol1_12, 12.343492063492063, 7.271111011505127, not sustained
vcl_gref_g_mf_sol2_12, 7.966598639455782, 7.463787078857422, sustained
vln_gref_a_mf_sol4_12, 9.63718820861678, 7.553083896636963, sustained
vln_gref_a_mf_sol5_12, 7.571269841269841, 5.82190465927124, sustained
vln_gref_d_mf_sol3_12, 8.780113378684808, 7.344308376312256, sustained
vln_gref_d_mf_sol4_12, 8.236530612244898, 6.717891216278076, sustained
vln_gref_e_mf_sol4_12, 8.540090702947845, 6.960838794708252, sustained
vln_gref_e_mf_sol5_12, 8.350566893424036, 7.800045490264893, sustained
vln_gref_g_mf_sol3_12, 8.410045351473922, 6.588095188140869, sustained
