name,name group,lowlevel.spectral_centroid.mean,lowlevel.spectral_centroid.max,lowlevel.spectral_centroid.min,lowlevel.spectral_centroid.stdev,lowlevel.spectral_flux.max,lowlevel.spectral_flux.mean,lowlevel.spectral_flux.min,lowlevel.spectral_flux.stdev,lowlevel.spectral_rms.max,lowlevel.spectral_rms.mean,lowlevel.spectral_rms.min,lowlevel.spectral_rms.stdev,lowlevel.spectral_spread.max,lowlevel.spectral_spread.mean,lowlevel.spectral_spread.min,lowlevel.spectral_spread.stdev,lowlevel.zerocrossingrate.max,lowlevel.zerocrossingrate.mean,lowlevel.zerocrossingrate.min,lowlevel.zerocrossingrate.stdev,lowlevel.barkbands_flatness_db.max,lowlevel.barkbands_flatness_db.mean,lowlevel.barkbands_flatness_db.min,lowlevel.barkbands_flatness_db.stdev,lowlevel.erbbands_flatness_db.max,lowlevel.erbbands_flatness_db.mean,lowlevel.erbbands_flatness_db.min,lowlevel.erbbands_flatness_db.stdev,lowlevel.melbands_flatness_db.max,lowlevel.melbands_flatness_db.mean,lowlevel.melbands_flatness_db.stdev,lowlevel.melbands_flatness_db.min,centroid,effectiveduration,logattacktime.logpoint1,logattacktime.logpoint2,logattacktime.logpoint3,logattacktime.decimalpoint1,logattacktime.decimalpoint2,logattacktime.decimalpoint3,
gui_gref_el_mf_sol2_12,string,465.4765930175781,1260.5052490234375,266.5583190917969,157.17120361328125,0.6068606972694397,0.01360190100967884,0.00018430942145641893,0.05460252985358238,0.020900359377264977,0.0012073377147316933,1.4339485687742126e-06,0.0034179699141532183,12779378.0,3934619.25,357995.1875,2766533.0,0.06396484375,0.01971576176583767,0.00146484375,0.009742026217281818,0.5030807256698608,0.34080904722213745,0.09476662427186966,0.0820222869515419,0.46607106924057007,0.28418686985969543,0.05510156974196434,0.13184936344623566,0.6158732771873474,0.44860559701919556,0.08586324751377106,0.20165583491325378,0.31009945273399353,1.6292062997817993,-1.0468530654907227,0.20614512264728546,0.29591837525367737,0.08977324722450879,1.6074783138001076,1.9765981076874568,
gui_gref_e_mf_sol3_12,string,694.8336181640625,2450.341796875,342.36737060546875,381.3658447265625,0.2773779630661011,0.006847662851214409,0.0003486042551230639,0.024044902995228767,0.010520120151340961,0.0008838833891786635,1.6220043974612963e-08,0.0020126085728406906,26913724.0,4939355.5,622640.5,3062059.75,0.47412109375,0.021572129800915718,0.00048828125,0.03262674808502197,0.6452187299728394,0.3835380971431732,0.0568871833384037,0.09313341230154037,0.4811283349990845,0.2631382346153259,0.06966961920261383,0.1387631595134735,0.7113865613937378,0.4730052947998047,0.0901109129190445,0.15004442632198334,0.3143845498561859,1.6968934535980225,-1.182940125465393,0.21222221851348877,0.2778457999229431,0.06562357328005218,1.6301299193275016,1.8960325986267692,
gui_gref_e_mf_sol4_12,string,1139.0372314453125,2679.272705078125,185.6972198486328,435.3995666503906,0.2883143126964569,0.010186665691435337,0.0003825590538326651,0.033211849629879,0.010307428427040577,0.0010125682456418872,8.148075721692294e-06,0.0020457489881664515,23564138.0,5067451.0,850593.0,2855385.75,0.10888671875,0.03291645646095276,0.00244140625,0.015196685679256916,0.5487473011016846,0.3209695518016815,0.09024225175380707,0.09469220787286758,0.52585768699646,0.2719194293022156,0.07434100657701492,0.16068710386753082,0.5950304269790649,0.39938855171203613,0.09257876873016357,0.17901064455509186,0.37370237708091736,1.6543763875961304,-1.3350213766098022,0.19117914140224457,0.23741497099399567,0.04623582628889997,1.553027483556311,1.7274877285827053,
gui_gref_g_mf_sol2_12,string,406.7762145996094,952.1903076171875,301.7544250488281,69.791015625,0.14743897318840027,0.00553335715085268,9.69659595284611e-05,0.015697691589593887,0.01003427803516388,0.0016510839341208339,6.460469936797608e-09,0.0022508613765239716,28573714.0,2174536.75,267502.03125,2408293.5,0.48388671875,0.019657257944345474,0.00146484375,0.03171588480472565,0.6156169772148132,0.5069459676742554,0.03297610580921173,0.08558376133441925,0.5781748294830322,0.4874418377876282,0.05332767590880394,0.10662602633237839,0.7289077639579773,0.6291469931602478,0.09245097637176514,0.1081116572022438,0.334151953458786,1.9968934059143066,-0.9018704891204834,0.19315192103385925,0.31850340962409973,0.12535149296722217,1.5600981470463995,2.0821087516868713,
gui_gref_g_mf_sol3_12,string,557.1471557617188,2551.67236328125,333.0939636230469,387.7829284667969,0.3797338306903839,0.004987277556210756,4.0452778193866834e-05,0.027083124965429306,0.012579411268234253,0.001143885892815888,6.36178185686731e-08,0.002493633423000574,31514970.0,4378761.0,271733.78125,3573044.5,0.19921875,0.0297806765884161,0.00048828125,0.028181476518511772,0.7066220641136169,0.4376339316368103,0.03425455838441849,0.19333283603191376,0.6271762251853943,0.37218791246414185,0.046703703701496124,0.2032204121351242,0.802830696105957,0.5357715487480164,0.19636140763759613,0.09789945930242538,0.33462774753570557,1.7616779804229736,-1.3838905096054077,0.31907030940055847,0.3603854775428772,0.041315164891619294,2.0848283756851487,2.292901917752459,
harp_gref_mf_sol0_12,string,219.07859802246094,383.6106872558594,152.2220001220703,64.23307800292969,0.36820414662361145,0.0147426538169384,0.0007748669595457613,0.019216986373066902,0.01681736297905445,0.002199737820774317,3.615861714933999e-06,0.0025657478254288435,25141260.0,2061138.375,196080.921875,1877875.875,0.025390625,0.010292252525687218,0.00048828125,0.003619688330218196,0.6132250428199768,0.4815317988395691,0.20952458679676056,0.06427422165870667,0.4944521188735962,0.39375418424606323,0.11159828305244446,0.07898228615522385,0.7492992281913757,0.6275121569633484,0.0687192976474762,0.3468984365463257,0.24540860950946808,2.2377777099609375,-1.0099612474441528,0.03965986520051956,0.1373922973871231,0.0977324424756962,1.0956197823257123,1.3721206405331579,
harp_gref_mf_sol1_12,string,301.9622802734375,3474.55029296875,91.04251861572266,161.62962341308594,0.23865792155265808,0.002652403200045228,4.488798003876582e-05,0.010431719943881035,0.013062735088169575,0.0012140137841925025,2.0923666355088244e-08,0.002591424621641636,14618576.0,1963081.625,164871.859375,2166557.0,0.5,0.013883249834179878,0.00048828125,0.020730236545205116,0.7541720867156982,0.5155161619186401,0.05593804270029068,0.09095487743616104,0.5727576613426208,0.42989057302474976,0.06890786439180374,0.12282613664865494,0.8496831059455872,0.6489144563674927,0.10022105276584625,0.025783289223909378,0.15018218755722046,2.5442631244659424,-0.8358900547027588,0.0369160994887352,0.1828344613313675,0.14591836181140314,1.0887197453531268,1.523471946077696,
harp_gref_mf_sol2_12,string,224.892822265625,3793.29052734375,191.3672637939453,158.79727172851562,0.5020948648452759,0.004959236830472946,1.8561526303528808e-05,0.02831403724849224,0.029225634410977364,0.0012554505374282598,6.053112233672664e-09,0.004033688921481371,16282549.0,2517579.25,125321.0625,1740812.875,0.4990234375,0.010536455549299717,0.00048828125,0.021202877163887024,0.8250251412391663,0.5842225551605225,0.1444636434316635,0.09004565328359604,0.6253412961959839,0.458251953125,0.106139175593853,0.08337739109992981,0.9633229970932007,0.7054245471954346,0.09735512733459473,0.05380483716726303,0.1351402997970581,1.841927409172058,-1.316467046737671,0.04426303878426552,0.09251700341701508,0.048253959266056884,1.1072942349166228,1.2374196362110825,
harp_gref_mf_sol3_12,string,396.48583984375,603.0484619140625,384.08453369140625,18.862390518188477,0.25423604249954224,0.003943245392292738,0.0001430078555131331,0.015843871980905533,0.009812036529183388,0.0012162989005446434,1.5914090454316465e-06,0.0022070009727030993,8389915.0,2156783.25,226920.0625,1544840.25,0.0380859375,0.01695011928677559,0.005859375,0.002718825126066804,0.7487255930900574,0.5695005655288696,0.11473330110311508,0.10811740159988403,0.6447673439979553,0.5108357071876526,0.10671481490135193,0.10039521008729935,0.8359262347221375,0.677764892578125,0.1073535904288292,0.22089315950870514,0.2342008501291275,2.207573652267456,-1.212913990020752,0.03664398938417435,0.09789115935564041,0.0612471676848976,1.088037814390969,1.2528271585100597,
harp_gref_mf_sol4_12,string,846.8590087890625,2322.610107421875,272.2830810546875,280.7168273925781,1.0325192213058472,0.025409432128071785,0.0003887179773300886,0.08360053598880768,0.046021781861782074,0.0018739503575488925,4.436106337379897e-06,0.00606627156957984,14403475.0,5117094.5,509000.625,2814061.5,0.10546875,0.02650841325521469,0.0,0.01576300524175167,0.6685428023338318,0.4135077893733978,0.09423938393592834,0.11021707206964493,0.6252380013465881,0.3134489953517914,0.03611011803150177,0.196304589509964,0.6830485463142395,0.49236807227134705,0.10396555811166763,0.18675854802131653,0.20587606728076935,1.57315194606781,-1.4188708066940308,0.03104308433830738,0.06916099786758423,0.038117919917656756,1.0740959631274167,1.17262999215963,
harp_gref_mf_sol5_12,string,1276.2874755859375,3640.444580078125,125.48394012451172,577.41845703125,0.4626631736755371,0.021031806245446205,4.484260716708377e-05,0.05817052721977234,0.020476989448070526,0.0011123457225039601,3.037665123883926e-07,0.0027903567533940077,30313526.0,5007294.5,311531.78125,3938174.5,0.3359375,0.05275963246822357,0.0,0.051792651414871216,0.8768042922019958,0.4776587188243866,0.04108636453747749,0.14777450263500214,0.6708418130874634,0.3448250889778137,0.03449216112494469,0.18052546679973602,0.8933188319206238,0.5247249007225037,0.15230849385261536,0.007289314642548561,0.31520000100135803,1.54464852809906,-1.561294436454773,0.024580499157309532,0.052040815353393555,0.027460318084395623,1.0582310474615295,1.1273033960996612,
harp_gref_mf_sol6_12,string,1502.02880859375,3439.775146484375,141.9474334716797,1184.0858154296875,0.5457314252853394,0.017251886427402496,4.935185279464349e-05,0.05927269905805588,0.017198311164975166,0.0007052546134218574,2.2649239781458164e-06,0.0020102246198803186,18354296.0,7331430.0,854440.625,3576085.75,0.3125,0.07959935814142227,0.0,0.07205307483673096,0.7089800238609314,0.3804927468299866,0.0619007907807827,0.17658312618732452,0.5205382108688354,0.18634992837905884,0.031205227598547935,0.13919463753700256,0.7750600576400757,0.43568652868270874,0.18222635984420776,0.04378627613186836,0.33087772130966187,1.493945598602295,-1.767067313194275,0.02269841358065605,0.03979591652750969,0.017097502929038718,1.0536549543628206,1.0959630606356836,
others_101137__cgeffex__Organ_play-ball-old1,others,603.6181640625,1121.3309326171875,301.49212646484375,152.39918518066406,0.1362048238515854,0.030372731387615204,0.0002214925771113485,0.03241090103983879,0.00871084164828062,0.0038583686109632254,1.1776521205320023e-05,0.0028514175210148096,10275947.0,1745278.5,837958.75,1011483.125,0.0654296875,0.029074067249894142,0.01123046875,0.010019911453127861,0.4829603433609009,0.3867403566837311,0.13217990100383759,0.06609480828046799,0.42898285388946533,0.34792038798332214,0.1961473822593689,0.03770486265420914,0.5669867396354675,0.46853503584861755,0.06343382596969604,0.22215339541435242,0.5374953150749207,2.2235147953033447,0.05533846840262413,0.07342403382062912,1.2093197107315063,1.1358957337468174,1.184197210770972,16.192716438810326,
others_101137__cgeffex__Organ_play-ball,others,669.0390014648438,1060.4718017578125,427.7793884277344,147.8855743408203,0.10148805379867554,0.019144518300890923,0.001263900543563068,0.017070485278964043,0.007944384589791298,0.004010496195405722,4.744433317682706e-05,0.002869629766792059,23871764.0,2047257.0,1167222.75,2891935.75,0.0556640625,0.030372748151421547,0.01611328125,0.009003362618386745,0.48561590909957886,0.41380512714385986,0.16754268109798431,0.05250862240791321,0.42555567622184753,0.3630416989326477,0.2356516420841217,0.02699371613562107,0.565304160118103,0.4908355474472046,0.05362078174948692,0.22301946580410004,0.5244675874710083,1.277301549911499,-0.4504518508911133,0.03455782309174538,0.38900226354599,0.3544444244417315,1.08282387550445,2.4490760064133914,
others_158628__Hammond-tonewheel-organ,others,444.4453430175781,1347.5526123046875,195.7152099609375,234.14968872070312,0.24980613589286804,0.06756763160228729,0.01375358272343874,0.03890834003686905,0.011582848615944386,0.005236736498773098,9.283352119382471e-05,0.0020095992367714643,25668944.0,4204336.5,1867903.5,2951422.0,0.04248046875,0.018399678170681,0.00244140625,0.007701178081333637,0.5002795457839966,0.4126371741294861,0.15585245192050934,0.06039155274629593,0.38995006680488586,0.3177708387374878,0.13384133577346802,0.04596134275197983,0.618744969367981,0.5097585320472717,0.06591726839542389,0.25054091215133667,0.5817815065383911,1.2943763732910156,0.1179998591542244,0.011405895464122295,1.3236054182052612,1.3121994734605322,1.0266109577034053,21.067132086738372,
others_168578_wah-clavinet-funky,others,1470.962646484375,7569.04248046875,404.4837951660156,2242.796875,0.17565037310123444,0.08509719371795654,0.00011402245581848547,0.041336651891469955,0.0074298810213804245,0.005075441207736731,6.12628070939536e-07,0.002677603391930461,22660318.0,4024835.25,550777.125,7334159.5,0.57470703125,0.10914713889360428,0.01806640625,0.16797809302806854,0.4625979959964752,0.4089098870754242,0.31176677346229553,0.04493091255426407,0.4797959625720978,0.41860058903694153,0.14288146793842316,0.09847377240657806,0.5500577688217163,0.42318931221961975,0.1493600755929947,0.04161842167377472,0.5610859394073486,0.28999999165534973,-0.9122057557106018,0.004761904943734407,0.1271655261516571,0.12240361502248742,1.0110250238733416,1.3401873865025244,
others_196006__corsica-s__fender,others,300.1417541503906,493.7419738769531,281.52655029296875,33.44505310058594,0.16188880801200867,0.04285895824432373,0.014190423302352428,0.027416085824370384,0.007987523451447487,0.0047605098225176334,2.8466030926210806e-05,0.0021975834388285875,31404860.0,1766665.25,135072.734375,5301028.5,0.0146484375,0.012592516839504242,0.001953125,0.0024159804452210665,0.5665600299835205,0.504947304725647,0.2556733787059784,0.058734241873025894,0.5147508382797241,0.466463178396225,0.21600238978862762,0.053096260875463486,0.7243196964263916,0.6561067700386047,0.06609155237674713,0.3815588653087616,0.5039446353912354,0.8249433040618896,-0.8654918670654297,0.009591836482286453,0.14589568972587585,0.1363038531283223,1.02233172135472,1.3992512054621662,
others_208055__ueffects__deep-noise,others,1487.57666015625,1793.41259765625,1209.404052734375,161.16273498535156,0.43275585770606995,0.13122127950191498,0.09376391768455505,0.049628421664237976,0.015985773876309395,0.01301166694611311,0.004899901803582907,0.0017284553032368422,9706046.0,4919853.5,4413852.0,751952.1875,0.02734375,0.013694069348275661,0.0029296875,0.0048827617429196835,0.16105976700782776,0.13808105885982513,0.04273269698023796,0.018666928634047508,0.10788752138614655,0.08866563439369202,0.07878083735704422,0.005978740751743317,0.2658575773239136,0.23752203583717346,0.022950459271669388,0.11147565394639969,0.512475311756134,0.9801813960075378,-1.2574049234390259,0.013219954445958138,0.06850340217351913,0.055283442224423246,1.0309081059131286,1.17085577452729,
others_25483__raggaman__rhodes-loop-01-116,others,337.3802490234375,347.88336181640625,328.9283447265625,6.4562883377075195,0.20130877196788788,0.05217411741614342,0.0025473369751125574,0.07254865020513535,0.007667092606425285,0.00645048962906003,0.000968156207818538,0.0020209273789077997,11076211.0,2592856.75,893685.1875,2838048.0,0.015625,0.011008522473275661,0.00341796875,0.0029323764611035585,0.39405137300491333,0.3232138454914093,0.19890835881233215,0.0611654594540596,0.3800348937511444,0.3188813626766205,0.20724985003471375,0.06109512969851494,0.48325812816619873,0.4252856373786926,0.050404589623212814,0.3074217438697815,0.5758507251739502,0.20047618448734283,-0.9422666430473328,0.009160997346043587,0.123378686606884,0.11421768590786291,1.0213180264350297,1.32855239488974,
per_102802__mhc__acoustic-tom6,percussive,184.85227966308594,1203.326416015625,120.00112915039062,152.49234008789062,0.5947514176368713,0.053919270634651184,0.0018340061651542783,0.12196233123540878,0.025530582293868065,0.0035916240885853767,7.053855597405345e-07,0.00441276840865612,17326196.0,2272468.25,1171291.5,2393062.0,0.16357421875,0.011972280219197273,0.00439453125,0.030186908319592476,0.531294584274292,0.4277539551258087,0.034835439175367355,0.10532905906438828,0.3635430932044983,0.29250022768974304,0.061267513781785965,0.0700203999876976,0.6883817911148071,0.5616790652275085,0.1295955330133438,0.10159143060445786,0.4505804479122162,1.1573243141174316,-1.6820693016052246,0.007868480868637562,0.02866213209927082,0.020793648504672885,1.0182829706605419,1.0682235104665865,
per_117005__cbeeching__soft-cymbal,percussive,1868.9576416015625,4698.61767578125,373.0477294921875,1367.662109375,0.901867151260376,0.06143270432949066,0.012531471438705921,0.07463158667087555,0.03363630175590515,0.0029819183982908726,4.409717439557426e-05,0.0028306320309638977,30040834.0,6989653.5,4831100.0,2042283.0,0.46044921875,0.07838620990514755,0.0,0.08872315287590027,0.3851582109928131,0.19397462904453278,0.05872375890612602,0.08046440780162811,0.20025181770324707,0.11531664431095123,0.044509902596473694,0.028876138851046562,0.47072598338127136,0.26315951347351074,0.11349712312221527,0.03106515482068062,0.29362526535987854,1.628866195678711,-1.870652198791504,0.01224489789456129,0.025714285671710968,0.013469386070868908,1.028596158184706,1.0609973169814206,
per_132585__rob10__kick-drum-e,percussive,53.39421463012695,176.28025817871094,35.37024688720703,32.5531120300293,0.5005353093147278,0.10807748883962631,0.004844201263040304,0.15934112668037415,0.018137311562895775,0.006187413819134235,8.287475066026673e-05,0.005868677049875259,14816377.0,2413554.25,242226.484375,3394848.25,0.00830078125,0.0026726974174380302,0.00146484375,0.0017737908056005836,1.0,0.8344562649726868,0.42605486512184143,0.14594228565692902,0.537962794303894,0.45621374249458313,0.22022239863872528,0.07650262862443924,1.0,0.9426328539848328,0.11564210057258606,0.5792538523674011,0.4985351860523224,0.4066893458366394,-1.5688916444778442,0.002539682434871793,0.029523810371756554,0.02698412596498413,1.0058649668807618,1.0703450634065808,
per_139501__robertmcdonald__big-hit-1,percussive,1369.61474609375,3834.817626953125,184.69700622558594,1223.2752685546875,0.3563964366912842,0.050985921174287796,0.003720358479768038,0.06887184828519821,0.012943106703460217,0.002296590944752097,0.00020587116887327284,0.0027254028245806694,18058522.0,5357838.5,1506044.625,3097874.75,0.24853515625,0.08083274215459824,0.0048828125,0.07893591374158859,0.36582785844802856,0.18159721791744232,0.032222673296928406,0.10070127248764038,0.2529218792915344,0.12972372770309448,0.061045363545417786,0.06731367856264114,0.5377567410469055,0.2967069149017334,0.13579075038433075,0.07913008332252502,0.4662628173828125,0.9795238375663757,-1.542004942893982,0.013582766056060791,0.04229024797677994,0.028707479086109062,1.031769691128147,1.1022757370823175,
per_173838__rocknessmonster89__tom-high,percussive,155.10714721679688,3010.544677734375,97.41947937011719,357.021240234375,0.592515230178833,0.02401674911379814,0.0002797513152472675,0.0803491622209549,0.021135510876774788,0.0027080432046204805,1.2189077551738592e-06,0.003989180084317923,33587264.0,3632203.5,554697.1875,4558568.0,0.03466796875,0.005689538083970547,0.00048828125,0.004917946178466082,0.8220784664154053,0.6642432808876038,0.08106686174869537,0.131643146276474,0.5590983033180237,0.4431871771812439,0.08729241043329239,0.09087592363357544,0.9776270985603333,0.802401065826416,0.1510125696659088,0.11277925968170166,0.43175646662712097,1.5392743349075317,-1.6183140277862549,0.012675737030804157,0.036757368594408035,0.024081635144770325,1.0296170769122492,1.088321900367794,
per_183109__dwsd__prc-phat909roomtom,percussive,223.7541046142578,837.737060546875,130.0768585205078,159.8628387451172,0.36613571643829346,0.07783352583646774,0.005270285531878471,0.09491289407014847,0.01424514688551426,0.004559733904898167,2.944969128293451e-05,0.004369162488728762,12205680.0,3167750.0,1692904.625,2481326.0,0.015625,0.005227481480687857,0.00244140625,0.003983625210821629,0.4826619327068329,0.3780253529548645,0.09080874174833298,0.10772089660167694,0.27844861149787903,0.21298599243164062,0.10265321284532547,0.04627025127410889,0.6365698575973511,0.5204693675041199,0.12318513542413712,0.17583917081356049,0.5126875638961792,0.3496145009994507,-1.504874348640442,0.007414965890347958,0.03868480771780014,0.031269839444715425,1.0172201767266162,1.0931627077628856,
per_212208__alexthegr81__tapesnare-15,percussive,2198.88427734375,4211.5205078125,612.7584228515625,1187.5899658203125,0.2311117798089981,0.05382850021123886,0.0009682573145255446,0.06520258635282516,0.008098779246211052,0.002264288254082203,1.7026621208060533e-05,0.002582767978310585,10302438.0,5327501.0,3067425.5,1939209.875,0.24560546875,0.10906982421875,0.03662109375,0.07270592451095581,0.18695403635501862,0.13615651428699493,0.04420189931988716,0.03622165694832802,0.25637736916542053,0.19184942543506622,0.12362015247344971,0.04828665032982826,0.2541801929473877,0.14270749688148499,0.06409136950969696,0.05817936733365059,0.5100871920585632,0.3321315050125122,-1.6034408807754517,0.00736961467191577,0.032290250062942505,0.024920635854174835,1.017113959015461,1.0771848832076714,
per_34828__zin__hi-snare-1,percussive,1128.866943359375,1360.102294921875,338.8099060058594,170.99581909179688,0.5067897439002991,0.025316646322607994,0.00027973734540864825,0.08760492503643036,0.015829451382160187,0.0015785840805619955,5.165601760381833e-05,0.0029804196674376726,9175476.0,3158990.5,1201759.375,1474027.0,0.0498046875,0.0230887271463871,0.0,0.020546237006783485,0.45499923825263977,0.35767123103141785,0.1620621383190155,0.07442696392536163,0.4611116051673889,0.3264729976654053,0.07206619530916214,0.09837475419044495,0.44289547204971313,0.3739902079105377,0.05995966121554375,0.20295852422714233,0.4294265806674957,1.4215645790100098,-1.9578022956848145,0.004897959064692259,0.015918366611003876,0.01102040878548935,1.0113418035587574,1.037333412186516,
per_39663__markgia__cymbal-swish-long,percussive,1293.2987060546875,3205.5244140625,340.6458435058594,879.7578735351562,0.18134640157222748,0.021000118926167488,0.0007892309222370386,0.03311002999544144,0.008964408189058304,0.0011155521497130394,1.3113175555190537e-05,0.0016699554398655891,23180028.0,2318212.75,842552.5625,1196028.375,0.1591796875,0.0540413036942482,0.00439453125,0.03569530323147774,0.40061482787132263,0.1963074952363968,0.06230328232049942,0.08194282650947571,0.43889766931533813,0.2553839683532715,0.14994581043720245,0.062120988965034485,0.5206798315048218,0.27322882413864136,0.11905905604362488,0.06849310547113419,0.34239456057548523,2.9527437686920166,0.16284607350826263,1.5475736856460571,3.002516984939575,1.4549433153071112,35.283664644178614,1005.812398819874,
per_41439__sandyrb__srbm-tom-003,percussive,157.1007537841797,1900.983154296875,59.15721893310547,281.9413757324219,1.0959837436676025,0.055885035544633865,0.002602727385237813,0.17895570397377014,0.03423278033733368,0.008154605515301228,0.00025963166262954473,0.007365334313362837,27548156.0,2991217.75,1295001.0,3417032.25,0.01318359375,0.0035124747082591057,0.001953125,0.0019409561064094305,0.7929673790931702,0.573442280292511,0.08734932541847229,0.13648423552513123,0.4649193584918976,0.3116053640842438,0.06744372844696045,0.07992035150527954,0.9672163724899292,0.7284219264984131,0.15868528187274933,0.1808122992515564,0.43919655680656433,1.4076417684555054,-2.0305967330932617,0.0014058956876397133,0.010725623928010464,0.00931972863147606,1.0032424398251958,1.0250041504172116,
per_56436__surfjira__kick-feltbeater-medium,percussive,164.2129364013672,318.894775390625,104.16267395019531,72.6328125,0.5431398749351501,0.24092493951320648,0.016034554690122604,0.20510493218898773,0.017964834347367287,0.006963749881833792,0.0003530318499542773,0.007533771451562643,16839964.0,5756970.5,2203481.25,5035289.5,0.01416015625,0.007080078125,0.0029296875,0.0038524740375578403,0.516668975353241,0.45050671696662903,0.3332476317882538,0.05669742077589035,0.2818647027015686,0.20862261950969696,0.16630417108535767,0.03924741595983505,0.6500368118286133,0.5847663879394531,0.06132955849170685,0.4553664028644562,0.5361434817314148,0.10337868332862854,-2.165872097015381,0.005873016081750393,0.012698412872850895,0.006825396776026629,1.013614970228391,1.0296708377697057,
